num,keywords,_description,year,_date,Artstor Classification[35275],Work Type[35276],Repository[35277],id,Creation/Discovery Site[35280],Country[35284],_source,Source[35288]
3896747,"Graffito, Private",Graffito|Private house            ,1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e165~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896746,Graffito,Graffito inscription (#401)|Private house,1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e164~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896745,Graffito,Graffito of ship with sail|shop            ,1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e163~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896744,"Graffito, Private",Graffito|Private house            ,1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e162~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896743,Graffito,Graffito of Parthian warrior|Private house            ,1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e161~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896742,Graffito,Graffito of stags|Private house            ,1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e160~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896741,Parchment/papyrus,Parchment/papyrus            ,1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e152~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896740,Plan,"Plan of excavation of g1|Private houses, shops",1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e15~01,Dura Europos (Salahiyeh),Syria,Image source plan/drawing/reconstruction|Image type glass negative|Condition of photo intact,Data from Yale University
3896739,Plan,"Plan of excavations at g1|Private houses, shops",1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e14a~01,Dura Europos (Salahiyeh),Syria,Image source plan/drawing/reconstruction|Image type glass negative|Condition of photo intact,Data from Yale University
3896738,"Papyrus/parchment, Temple",Papyrus/parchment|Temple of Azzanathkona            ,1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e144~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896737,Graffito,"Graffito (#410) in records office|Private house, shop",1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e142~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896736,"Graffito, Private",Graffito|Private house?            ,1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e141~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896735,Graffito,"Graffito (#410) of numbers in storage area|Private house, shop",1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e140~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896734,General,"General view of house b from west, across to house a|House b            ",1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e139~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3896733,Part,"Part of stucco frieze, palmette|Private house            ",1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e138~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896732,Fragment,"Fragment of stone screen, doorway 2/6, Praetorium|Praetorium",1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e137~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896731,Cuneiform,Cuneiform inscription found on surface            ,1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e136~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896730,Faience,"Faience incense altar|Private house, shop            ",1931,Date of Photography 1931-1932,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-e135b~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896729,Faience,"Faience incense altar|Private house, shop            ",1931,Date of Photography 1931-1932,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-e135a~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896728,Impression,"Impression of mold|Private house, shop            ",1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e134~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896727,Pointed,"Pointed crown|Private house, shop            ",1931,Date of Photography 1931-1932,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-e133~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896726,Agora,"Agora, parts of blocks g1 and g3|Plan of agora, private houses",1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e13~01,Dura Europos (Salahiyeh),Syria,Image source plan/drawing/reconstruction|Image type glass negative|Condition of photo intact,Data from Yale University
3896725,Papyrus,Papyrus and parchment fragments            ,1931,Date of Photography 1931-1932,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-e126~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896724,Roman,Roman lamp|Private house            ,1931,Date of Photography 1931-1932,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-e125~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896723,Stamps,Stamps on jars|Private houses            ,1931,Date of Photography 1931-1932,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-e124~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896722,Faience,"Faience storage jar|Private house, shop            ",1931,Date of Photography 1931-1932,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-e123~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896721,Faience,"Faience vase|Private house, shop            ",1931,Date of Photography 1931-1932,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-e122~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896720,Faience,Faience vase|Private house            ,1931,Date of Photography 1931-1932,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-e120~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896719,Plan,Plan of excavation in d5|Private houses,1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e12~01,Dura Europos (Salahiyeh),Syria,Image source plan/drawing/reconstruction|Image type glass negative|Condition of photo intact,Data from Yale University
3896718,Plan,Plan of excavation in c7|Private houses,1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e11b~01,Dura Europos (Salahiyeh),Syria,Image source plan/drawing/reconstruction|Image type glass negative|Condition of photo intact,Data from Yale University
3896717,Plan,Plan of excavation in c7|Private houses,1931,Date of Photography 1931-1932,Architecture and City Planning,,Yale University Art Gallery,dura-e11a~01,Dura Europos (Salahiyeh),Syria,Image source plan/drawing/reconstruction|Image type glass negative|Condition of photo intact,Data from Yale University
3896716,Faience,Faience vase|Private house            ,1931,Date of Photography 1931-1932,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-e119~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896715,Clay,"Clay figures|Temple of Azzanathkona (e1012); Place G (e1399); Private house (e641); Private house, street g (e1214=1932.1251); Private house (e583=1932.1258); Private house, shop (e949)",1931,Date of Photography 1931-1932,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-e118~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896714,Fragments,2 fragments of female figures|Private house,1931,Date of Photography 1931-1932,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-e117~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3896713,Fragments,2 fragments of figures of horses|Private house,1931,Date of Photography 1931-1932,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-e115~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
